names,paths,durations,condition,mouse,sex,dataset,outlier,frameoffset,rec_id,height,width,computer,machine_p,filter,subject_id
Spontaneous_50Hz_filt01-15_float32_256-256-22609.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 24 Hours/428F_Spontaneous_50Hz_noiso,22609,Homecage Ctrl_Post24Hr_cohort3,428,F,acute_stress,0,1,274,256,256,neumann,float32,01-15,id_6587dabe46043b9b
Spontaneous_50Hz_filt01-15_float32_256-256-22605.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post Homecage/419M_Spontaneous_50Hz_noiso,22605,Homecage Ctrl_PostHomecage_cohort3,419,M,acute_stress,0,1,275,256,256,neumann,float32,01-15,id_6a3f76dfb6d91fcb
Spontaneous_50Hz_filt01-15_float32_256-256-22596.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post Homecage/421M_Spontaneous_50Hz_noiso,22596,Homecage Ctrl_PostHomecage_cohort3,421,M,acute_stress,0,1,276,256,256,neumann,float32,01-15,id_a97df08befec02c8
Spontaneous_50Hz_filt01-15_float32_256-256-22601.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post Homecage/422M_Spontaneous_50Hz_noiso,22601,Homecage Ctrl_PostHomecage_cohort3,422,M,acute_stress,0,1,277,256,256,neumann,float32,01-15,id_35e162ad97901bfd
Spontaneous_50Hz_filt01-15_float32_256-256-22598.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post Homecage/426F_Spontaneous_50Hz_noiso,22598,Homecage Ctrl_PostHomecage_cohort3,426,F,acute_stress,0,1,278,256,256,neumann,float32,01-15,id_7f7f747714cc61f7
Spontaneous_50Hz_filt01-15_float32_256-256-22590.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post Homecage/428F_Spontaneous_50Hz_noiso,22590,Homecage Ctrl_PostHomecage_cohort3,428,F,acute_stress,0,1,279,256,256,neumann,float32,01-15,id_a0eee6413ae7558d
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Baseline/478M_Spontaneous_50Hz_noiso,22507,Chronic_Baseline_cohort4,478,M,acute_stress,0,1,280,256,256,neumann,float32,01-15,id_2a9d42a9218becb5
Spontaneous_50Hz_filt01-15_float32_256-256-22521.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Baseline/479M_Spontaneous_50Hz_noiso,22521,Chronic_Baseline_cohort4,479,M,acute_stress,0,1,281,256,256,neumann,float32,01-15,id_31fab85c3bc177d5
Spontaneous_50Hz_filt01-15_float32_256-256-22512.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Baseline/480M_Spontaneous_50Hz_noiso,22512,Chronic_Baseline_cohort4,480,M,acute_stress,0,1,282,256,256,neumann,float32,01-15,id_b1b96f1873ab0872
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Baseline/481F_Spontaneous_50Hz_noiso,22509,Chronic_Baseline_cohort4,481,F,acute_stress,0,1,283,256,256,neumann,float32,01-15,id_394c99e58599afd2
Spontaneous_50Hz_filt01-15_float32_256-256-22510.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Baseline/483F_Spontaneous_50Hz_noiso,22510,Chronic_Baseline_cohort4,483,F,acute_stress,0,1,284,256,256,neumann,float32,01-15,id_03f116c095a70803
Spontaneous_50Hz_filt01-15_float32_256-256-22511.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 1Hr/478M_Spontaneous_50Hz_noiso,22511,Chronic_Post1Hr_cohort4,478,M,acute_stress,0,1,285,256,256,neumann,float32,01-15,id_b5c4398eb3198498
Spontaneous_50Hz_filt01-15_float32_256-256-22501.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 1Hr/479M_Spontaneous_50Hz_noiso,22501,Chronic_Post1Hr_cohort4,479,M,acute_stress,0,1,286,256,256,neumann,float32,01-15,id_df7e13a41b2447a3
Spontaneous_50Hz_filt01-15_float32_256-256-22500.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 1Hr/480M_Spontaneous_50Hz_noiso,22500,Chronic_Post1Hr_cohort4,480,M,acute_stress,0,1,287,256,256,neumann,float32,01-15,id_22b6adba42d3ce69
Spontaneous_50Hz_filt01-15_float32_256-256-22511.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 1Hr/481F_Spontaneous_50Hz_noiso,22511,Chronic_Post1Hr_cohort4,481,F,acute_stress,0,1,288,256,256,neumann,float32,01-15,id_385e17739f2b7b77
Spontaneous_50Hz_filt01-15_float32_256-256-22504.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 1Hr/483F_Spontaneous_50Hz_noiso,22504,Chronic_Post1Hr_cohort4,483,F,acute_stress,0,1,289,256,256,neumann,float32,01-15,id_401c9f9aa3a7db6e
Spontaneous_50Hz_filt01-15_float32_256-256-22508.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 24Hrs/478M_Spontaneous_50Hz_noiso,22508,Chronic_Post24Hr_cohort4,478,M,acute_stress,0,1,290,256,256,neumann,float32,01-15,id_07abe93dd789cd2c
Spontaneous_50Hz_filt01-15_float32_256-256-22518.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 24Hrs/479M_Spontaneous_50Hz_noiso,22518,Chronic_Post24Hr_cohort4,479,M,acute_stress,0,1,291,256,256,neumann,float32,01-15,id_22162a85cedb7491
Spontaneous_50Hz_filt01-15_float32_256-256-22516.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 24Hrs/480M_Spontaneous_50Hz_noiso,22516,Chronic_Post24Hr_cohort4,480,M,acute_stress,0,1,292,256,256,neumann,float32,01-15,id_b5f4a2289b0b7aef
Spontaneous_50Hz_filt01-15_float32_256-256-22518.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 24Hrs/481F_Spontaneous_50Hz_noiso,22518,Chronic_Post24Hr_cohort4,481,F,acute_stress,0,1,293,256,256,neumann,float32,01-15,id_1f832c67d2add44e
Spontaneous_50Hz_filt01-15_float32_256-256-22518.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post 24Hrs/483F_Spontaneous_50Hz_noiso,22518,Chronic_Post24Hr_cohort4,483,F,acute_stress,0,1,294,256,256,neumann,float32,01-15,id_63d08b9ca45eeca0
Spontaneous_50Hz_filt01-15_float32_256-256-22518.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post Shock/478M_Spontaneous_50Hz_noiso,22518,Chronic_PostShock_cohort4,478,M,acute_stress,0,1,295,256,256,neumann,float32,01-15,id_629ff991f76b7ee7
Spontaneous_50Hz_filt01-15_float32_256-256-22516.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post Shock/479M_Spontaneous_50Hz_noiso,22516,Chronic_PostShock_cohort4,479,M,acute_stress,0,1,296,256,256,neumann,float32,01-15,id_ff6cdd1042d33e30
Spontaneous_50Hz_filt01-15_float32_256-256-22511.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post Shock/480M_Spontaneous_50Hz_noiso,22511,Chronic_PostShock_cohort4,480,M,acute_stress,0,1,297,256,256,neumann,float32,01-15,id_d4911ee224868e94
Spontaneous_50Hz_filt01-15_float32_256-256-22511.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post Shock/481F_Spontaneous_50Hz_noiso,22511,Chronic_PostShock_cohort4,481,F,acute_stress,0,1,298,256,256,neumann,float32,01-15,id_e6bd06308b3808f9
Spontaneous_50Hz_filt01-15_float32_256-256-22525.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Chronic Stress/Post Shock/483F_Spontaneous_50Hz_noiso,22525,Chronic_PostShock_cohort4,483,F,acute_stress,0,1,299,256,256,neumann,float32,01-15,id_a360baf293627962
Spontaneous_50Hz_filt01-15_float32_256-256-22587.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Baseline/460F_Spontaneous_50Hz_noiso,22587,Acute_Baseline_cohort4,460,F,acute_stress,0,1,300,256,256,neumann,float32,01-15,id_0d7cab3189c66ab5
Spontaneous_50Hz_filt01-15_float32_256-256-22597.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Baseline/462F_Spontaneous_50Hz_noiso,22597,Acute_Baseline_cohort4,462,F,acute_stress,0,1,301,256,256,neumann,float32,01-15,id_304ef5c4a90ad906
Spontaneous_50Hz_filt01-15_float32_256-256-22590.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Baseline/464M_Spontaneous_50Hz_noiso,22590,Acute_Baseline_cohort4,464,M,acute_stress,0,1,302,256,256,neumann,float32,01-15,id_ecd6c116b2293ced
Spontaneous_50Hz_filt01-15_float32_256-256-22603.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Baseline/466M_Spontaneous_50Hz_noiso,22603,Acute_Baseline_cohort4,466,M,acute_stress,0,1,303,256,256,neumann,float32,01-15,id_180285f81b26a821
Spontaneous_50Hz_filt01-15_float32_256-256-22616.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Baseline/478M_Spontaneous_50Hz_noiso,22616,Acute_Baseline_cohort4,478,M,acute_stress,0,1,304,256,256,neumann,float32,01-15,id_1512c55356975ffd
Spontaneous_50Hz_filt01-15_float32_256-256-22597.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Baseline/479M_Spontaneous_50Hz_noiso,22597,Acute_Baseline_cohort4,479,M,acute_stress,0,1,305,256,256,neumann,float32,01-15,id_bcefab0157c6ecaf
Spontaneous_50Hz_filt01-15_float32_256-256-22611.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Baseline/480M_Spontaneous_50Hz_noiso,22611,Acute_Baseline_cohort4,480,M,acute_stress,0,1,306,256,256,neumann,float32,01-15,id_5b578b3ddff4b429
Spontaneous_50Hz_filt01-15_float32_256-256-22606.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Baseline/481F_Spontaneous_50Hz_noiso,22606,Acute_Baseline_cohort4,481,F,acute_stress,0,1,307,256,256,neumann,float32,01-15,id_244ec4dd8d38dac4
Spontaneous_50Hz_filt01-15_float32_256-256-22604.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Baseline/483F_Spontaneous_50Hz_noiso,22604,Acute_Baseline_cohort4,483,F,acute_stress,0,1,308,256,256,neumann,float32,01-15,id_c3df71bd15cc9154
Spontaneous_50Hz_filt01-15_float32_256-256-22608.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 1Hr/460F_Spontaneous_50Hz_noiso,22608,Acute_Post1Hr_cohort4,460,F,acute_stress,0,1,309,256,256,neumann,float32,01-15,id_55b184ae3f03dd3b
Spontaneous_50Hz_filt01-15_float32_256-256-22611.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 1Hr/462F_Spontaneous_50Hz_noiso,22611,Acute_Post1Hr_cohort4,462,F,acute_stress,0,1,310,256,256,neumann,float32,01-15,id_897bd2219c912f03
Spontaneous_50Hz_filt01-15_float32_256-256-22603.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 1Hr/464M_Spontaneous_50Hz_noiso,22603,Acute_Post1Hr_cohort4,464,M,acute_stress,0,1,311,256,256,neumann,float32,01-15,id_91eb8c43ac2d38b0
Spontaneous_50Hz_filt01-15_float32_256-256-22590.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 1Hr/466M_Spontaneous_50Hz_noiso,22590,Acute_Post1Hr_cohort4,466,M,acute_stress,0,1,312,256,256,neumann,float32,01-15,id_897f4446f172080f
Spontaneous_50Hz_filt01-15_float32_256-256-22581.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 1Hr/478M_Spontaneous_50Hz_noiso,22581,Acute_Post1Hr_cohort4,478,M,acute_stress,0,1,313,256,256,neumann,float32,01-15,id_f64cd887398148c5
Spontaneous_50Hz_filt01-15_float32_256-256-22592.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 1Hr/479M_Spontaneous_50Hz_noiso,22592,Acute_Post1Hr_cohort4,479,M,acute_stress,0,1,314,256,256,neumann,float32,01-15,id_93f7b52ce9c7c383
Spontaneous_50Hz_filt01-15_float32_256-256-22601.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 1Hr/480M_Spontaneous_50Hz_noiso,22601,Acute_Post1Hr_cohort4,480,M,acute_stress,0,1,315,256,256,neumann,float32,01-15,id_9255be4a0203acbc
Spontaneous_50Hz_filt01-15_float32_256-256-22597.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 1Hr/481F_Spontaneous_50Hz_noiso,22597,Acute_Post1Hr_cohort4,481,F,acute_stress,0,1,316,256,256,neumann,float32,01-15,id_656981131e735a8a
Spontaneous_50Hz_filt01-15_float32_256-256-22592.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 1Hr/483F_Spontaneous_50Hz_noiso,22592,Acute_Post1Hr_cohort4,483,F,acute_stress,0,1,317,256,256,neumann,float32,01-15,id_ef65a0b77361234e
Spontaneous_50Hz_filt01-15_float32_256-256-22590.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 24Hrs/460F_Spontaneous_50Hz_noiso,22590,Acute_Post24Hr_cohort4,460,F,acute_stress,0,1,318,256,256,neumann,float32,01-15,id_f4a12b19c9051dfa
Spontaneous_50Hz_filt01-15_float32_256-256-22610.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 24Hrs/462F_Spontaneous_50Hz_noiso,22610,Acute_Post24Hr_cohort4,462,F,acute_stress,0,1,319,256,256,neumann,float32,01-15,id_a2c9a52101917bc9
Spontaneous_50Hz_filt01-15_float32_256-256-22613.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 24Hrs/464M_Spontaneous_50Hz_noiso,22613,Acute_Post24Hr_cohort4,464,M,acute_stress,0,1,320,256,256,neumann,float32,01-15,id_9dac0a6e732ab4f4
Spontaneous_50Hz_filt01-15_float32_256-256-22601.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 24Hrs/466M_Spontaneous_50Hz_noiso,22601,Acute_Post24Hr_cohort4,466,M,acute_stress,0,1,321,256,256,neumann,float32,01-15,id_11e4f80b03df7cce
Spontaneous_50Hz_filt01-15_float32_256-256-22600.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 24Hrs/478M_Spontaneous_50Hz_noiso,22600,Acute_Post24Hr_cohort4,478,M,acute_stress,0,1,322,256,256,neumann,float32,01-15,id_a5454424781f8f07
Spontaneous_50Hz_filt01-15_float32_256-256-22592.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 24Hrs/479M_Spontaneous_50Hz_noiso,22592,Acute_Post24Hr_cohort4,479,M,acute_stress,0,1,323,256,256,neumann,float32,01-15,id_c58c1106ec7bbdee
Spontaneous_50Hz_filt01-15_float32_256-256-22523.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 24Hrs/480M_Spontaneous_50Hz_noiso,22523,Acute_Post24Hr_cohort4,480,M,acute_stress,0,1,324,256,256,neumann,float32,01-15,id_765c4617b27825de
Spontaneous_50Hz_filt01-15_float32_256-256-22594.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 24Hrs/481F_Spontaneous_50Hz_noiso,22594,Acute_Post24Hr_cohort4,481,F,acute_stress,0,1,325,256,256,neumann,float32,01-15,id_ff84c9873af8e039
Spontaneous_50Hz_filt01-15_float32_256-256-22584.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post 24Hrs/483F_Spontaneous_50Hz_noiso,22584,Acute_Post24Hr_cohort4,483,F,acute_stress,0,1,326,256,256,neumann,float32,01-15,id_1a5238b614c03e53
Spontaneous_50Hz_filt01-15_float32_256-256-22608.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post Shock/460F_Spontaneous_50Hz_noiso,22608,Acute_PostShock_cohort4,460,F,acute_stress,0,1,327,256,256,neumann,float32,01-15,id_fe06c691a6ebdc36
Spontaneous_50Hz_filt01-15_float32_256-256-22597.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post Shock/462F_Spontaneous_50Hz_noiso,22597,Acute_PostShock_cohort4,462,F,acute_stress,0,1,328,256,256,neumann,float32,01-15,id_1c7e051be04c3f3b
Spontaneous_50Hz_filt01-15_float32_256-256-22612.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post Shock/464M_Spontaneous_50Hz_noiso,22612,Acute_PostShock_cohort4,464,M,acute_stress,0,1,329,256,256,neumann,float32,01-15,id_cbdf7d83c17ba50b
Spontaneous_50Hz_filt01-15_float32_256-256-22594.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post Shock/466M_Spontaneous_50Hz_noiso,22594,Acute_PostShock_cohort4,466,M,acute_stress,0,1,330,256,256,neumann,float32,01-15,id_2f8e4df8543e77b6
Spontaneous_50Hz_filt01-15_float32_256-256-22598.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post Shock/478M_Spontaneous_50Hz_noiso,22598,Acute_PostShock_cohort4,478,M,acute_stress,0,1,331,256,256,neumann,float32,01-15,id_18c7292cc470e299
Spontaneous_50Hz_filt01-15_float32_256-256-22623.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post Shock/479M_Spontaneous_50Hz_noiso,22623,Acute_PostShock_cohort4,479,M,acute_stress,0,1,332,256,256,neumann,float32,01-15,id_8f2d6713931fb120
Spontaneous_50Hz_filt01-15_float32_256-256-22621.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post Shock/480M_Spontaneous_50Hz_noiso,22621,Acute_PostShock_cohort4,480,M,acute_stress,0,1,333,256,256,neumann,float32,01-15,id_db4a784de73311b4
Spontaneous_50Hz_filt01-15_float32_256-256-22614.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post Shock/481F_Spontaneous_50Hz_noiso,22614,Acute_PostShock_cohort4,481,F,acute_stress,0,1,334,256,256,neumann,float32,01-15,id_c07e24b9150c9b2d
Spontaneous_50Hz_filt01-15_float32_256-256-22613.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Acute Stress/Post Shock/483F_Spontaneous_50Hz_noiso,22613,Acute_PostShock_cohort4,483,F,acute_stress,0,1,335,256,256,neumann,float32,01-15,id_7ef41c3dc114324a
Spontaneous_50Hz_filt01-15_float32_256-256-22603.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/460F_Spontaneous_50Hz_noiso,22603,Homecage Ctrl_Baseline_cohort4,460,F,acute_stress,0,1,336,256,256,neumann,float32,01-15,id_d5400db09db96f86
Spontaneous_50Hz_filt01-15_float32_256-256-22608.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/462F_Spontaneous_50Hz_noiso,22608,Homecage Ctrl_Baseline_cohort4,462,F,acute_stress,0,1,337,256,256,neumann,float32,01-15,id_659950d1c3c4da90
Spontaneous_50Hz_filt01-15_float32_256-256-22536.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/463F_Spontaneous_50Hz_noiso,22536,Homecage Ctrl_Baseline_cohort4,463,F,acute_stress,0,1,338,256,256,neumann,float32,01-15,id_3ad68e89f603b71b
Spontaneous_50Hz_filt01-15_float32_256-256-22591.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/464M_Spontaneous_50Hz_noiso,22591,Homecage Ctrl_Baseline_cohort4,464,M,acute_stress,0,1,339,256,256,neumann,float32,01-15,id_3b8027582d58d6ca
Spontaneous_50Hz_filt01-15_float32_256-256-22598.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/465M_Spontaneous_50Hz_noiso,22598,Homecage Ctrl_Baseline_cohort4,465,M,acute_stress,0,1,340,256,256,neumann,float32,01-15,id_2c0975638c3edcd3
Spontaneous_50Hz_filt01-15_float32_256-256-22602.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/466M_Spontaneous_50Hz_noiso,22602,Homecage Ctrl_Baseline_cohort4,466,M,acute_stress,0,1,341,256,256,neumann,float32,01-15,id_6c884b6fe662eac3
Spontaneous_50Hz_filt01-15_float32_256-256-22609.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/476M_Spontaneous_50Hz_noiso,22609,Homecage Ctrl_Baseline_cohort4,476,M,acute_stress,0,1,342,256,256,neumann,float32,01-15,id_466042e68b0679d4
Spontaneous_50Hz_filt01-15_float32_256-256-22607.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/478M_Spontaneous_50Hz_noiso,22607,Homecage Ctrl_Baseline_cohort4,478,M,acute_stress,0,1,343,256,256,neumann,float32,01-15,id_f5ea9912194ca312
Spontaneous_50Hz_filt01-15_float32_256-256-22602.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/479M_Spontaneous_50Hz_noiso,22602,Homecage Ctrl_Baseline_cohort4,479,M,acute_stress,0,1,344,256,256,neumann,float32,01-15,id_4d1aa5077d3f848c
Spontaneous_50Hz_filt01-15_float32_256-256-22594.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/480M_Spontaneous_50Hz_noiso,22594,Homecage Ctrl_Baseline_cohort4,480,M,acute_stress,0,1,345,256,256,neumann,float32,01-15,id_a09928c0c2b32484
Spontaneous_50Hz_filt01-15_float32_256-256-22623.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/481F_Spontaneous_50Hz_noiso,22623,Homecage Ctrl_Baseline_cohort4,481,F,acute_stress,0,1,346,256,256,neumann,float32,01-15,id_966fb6d1bf5bf1b0
Spontaneous_50Hz_filt01-15_float32_256-256-22608.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Baseline/483F_Spontaneous_50Hz_noiso,22608,Homecage Ctrl_Baseline_cohort4,483,F,acute_stress,0,1,347,256,256,neumann,float32,01-15,id_1293b31d7a6864f1
Spontaneous_50Hz_filt01-15_float32_256-256-22599.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/460F_Spontaneous_50Hz_noiso,22599,Homecage Ctrl_Post1Hr_cohort4,460,F,acute_stress,0,1,348,256,256,neumann,float32,01-15,id_922b2aed0847599f
Spontaneous_50Hz_filt01-15_float32_256-256-22609.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/462F_Spontaneous_50Hz_noiso,22609,Homecage Ctrl_Post1Hr_cohort4,462,F,acute_stress,0,1,349,256,256,neumann,float32,01-15,id_854b942cc714f15d
Spontaneous_50Hz_filt01-15_float32_256-256-22596.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/463F_Spontaneous_50Hz_noiso,22596,Homecage Ctrl_Post1Hr_cohort4,463,F,acute_stress,0,1,350,256,256,neumann,float32,01-15,id_916888106d54e3d7
Spontaneous_50Hz_filt01-15_float32_256-256-22598.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/464M_Spontaneous_50Hz_noiso,22598,Homecage Ctrl_Post1Hr_cohort4,464,M,acute_stress,0,1,351,256,256,neumann,float32,01-15,id_cf69eb860bb296d7
Spontaneous_50Hz_filt01-15_float32_256-256-22596.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/465M_Spontaneous_50Hz_noiso,22596,Homecage Ctrl_Post1Hr_cohort4,465,M,acute_stress,0,1,352,256,256,neumann,float32,01-15,id_123ad80932628b66
Spontaneous_50Hz_filt01-15_float32_256-256-22610.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/466M_Spontaneous_50Hz_noiso,22610,Homecage Ctrl_Post1Hr_cohort4,466,M,acute_stress,0,1,353,256,256,neumann,float32,01-15,id_eb4d34b14b023f62
Spontaneous_50Hz_filt01-15_float32_256-256-22611.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/478M_Spontaneous_50Hz_noiso,22611,Homecage Ctrl_Post1Hr_cohort4,478,M,acute_stress,0,1,354,256,256,neumann,float32,01-15,id_ec5bbfbc62531afe
Spontaneous_50Hz_filt01-15_float32_256-256-22607.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/479M_Spontaneous_50Hz_noiso,22607,Homecage Ctrl_Post1Hr_cohort4,479,M,acute_stress,0,1,355,256,256,neumann,float32,01-15,id_1a15c6458d5a0df4
Spontaneous_50Hz_filt01-15_float32_256-256-22607.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/480M_Spontaneous_50Hz_noiso,22607,Homecage Ctrl_Post1Hr_cohort4,480,M,acute_stress,0,1,356,256,256,neumann,float32,01-15,id_72cad3b2502a5e78
Spontaneous_50Hz_filt01-15_float32_256-256-22604.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/481F_Spontaneous_50Hz_noiso,22604,Homecage Ctrl_Post1Hr_cohort4,481,F,acute_stress,0,1,357,256,256,neumann,float32,01-15,id_42b8ff2065342df4
Spontaneous_50Hz_filt01-15_float32_256-256-22612.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 1Hr/483F_Spontaneous_50Hz_noiso,22612,Homecage Ctrl_Post1Hr_cohort4,483,F,acute_stress,0,1,358,256,256,neumann,float32,01-15,id_9c0fa2d72fe51d46
Spontaneous_50Hz_filt01-15_float32_256-256-22587.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/460F_Spontaneous_50Hz_noiso,22587,Homecage Ctrl_Post24Hr_cohort4,460,F,acute_stress,0,1,359,256,256,neumann,float32,01-15,id_75a923d311325b5c
Spontaneous_50Hz_filt01-15_float32_256-256-22597.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/462F_Spontaneous_50Hz_noiso,22597,Homecage Ctrl_Post24Hr_cohort4,462,F,acute_stress,0,1,360,256,256,neumann,float32,01-15,id_5e5830769d3d4044
Spontaneous_50Hz_filt01-15_float32_256-256-22595.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/463F_Spontaneous_50Hz_noiso,22595,Homecage Ctrl_Post24Hr_cohort4,463,F,acute_stress,0,1,361,256,256,neumann,float32,01-15,id_aa50c494d8ea932e
Spontaneous_50Hz_filt01-15_float32_256-256-22590.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/464M_Spontaneous_50Hz_noiso,22590,Homecage Ctrl_Post24Hr_cohort4,464,M,acute_stress,0,1,362,256,256,neumann,float32,01-15,id_2499ddf9f6a2f79b
